Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
8268,2,2017-01-12 06:34:12,2017-01-12 06:44:01,1,4.24,1,N,82,117,1,17.03,0.5,0.5,2.78,0.0,0.3,21.11,2.5
8269,2,2017-01-12 06:34:12,2017-01-12 07:39:33,1,1.19,1,N,119,261,2,37.61,0.0,0.5,0.0,0.0,0.3,38.41,2.5
8270,1,2017-01-12 06:34:30,2017-01-12 06:41:40,1,3.51,1,N,98,19,1,14.3,0.0,0.5,3.01,0.0,0.3,18.11,2.5
8271,1,2017-01-12 06:36:39,2017-01-12 06:47:42,2,1.58,1,N,190,90,1,12.88,0.5,0.5,1.45,0.0,0.3,15.63,2.5
8272,1,2017-01-12 06:36:57,2017-01-12 06:47:01,1,5.63,1,N,204,233,1,20.77,0.0,0.5,2.25,0.0,0.3,23.82,0.0
8273,2,2017-01-12 06:38:41,2017-01-12 07:04:37,1,2.68,1,N,235,92,2,23.78,1.0,0.5,0.0,0.0,0.3,25.58,2.5
8274,2,2017-01-12 06:40:32,2017-01-12 06:58:26,1,3.91,4,N,112,103,1,22.18,0.5,0.5,4.04,0.0,0.3,27.52,2.5
8275,2,2017-01-12 06:43:22,2017-01-12 07:40:23,1,5.89,1,N,118,68,1,44.63,0.0,0.5,6.98,0.0,0.3,52.41,2.5
8276,2,2017-01-12 06:44:10,2017-01-12 07:27:17,1,12.87,1,N,159,96,2,59.77,0.0,0.5,0.0,0.0,0.3,60.57,2.5
8277,1,2017-01-12 06:47:20,2017-01-12 07:03:29,1,1.76,1,N,133,57,1,16.7,0.0,0.5,3.77,0.0,0.3,21.27,2.5
8278,1,2017-01-12 06:47:53,2017-01-12 06:54:54,1,0.61,1,N,56,186,1,3.78,0.0,0.5,0.52,0.0,0.3,5.1,0.0
8279,1,2017-01-12 06:49:43,2017-01-12 07:09:13,1,0.82,1,N,95,206,2,14.36,0.0,0.5,0.0,0.0,0.3,15.16,2.5
8280,1,2017-01-12 06:50:19,2017-01-12 07:07:59,1,2.15,1,N,205,42,1,16.79,0.0,0.5,4.14,0.0,0.3,21.73,2.5
8281,2,2017-01-12 06:50:52,2017-01-12 06:56:08,1,4.23,1,N,111,108,1,16.28,0.5,0.5,2.71,0.0,0.3,20.29,2.5
8282,2,2017-01-12 06:53:36,2017-01-12 07:06:37,2,2.54,1,N,155,193,1,14.91,0.5,0.5,2.1,0.0,0.3,18.31,0.0
8283,1,2017-01-12 06:57:17,2017-01-12 07:14:32,3,2.84,1,N,64,200,1,19.64,0.0,0.5,2.25,0.0,0.3,22.69,2.5
8284,2,2017-01-12 06:58:08,2017-01-12 07:13:35,1,1.1,1,N,197,88,1,13.4,0.5,0.5,1.38,0.0,0.3,16.08,2.5
8285,2,2017-01-12 06:58:21,2017-01-12 07:05:54,1,3.34,1,N,204,114,1,10.9,0.0,0.5,1.61,0.0,0.3,13.31,2.5
8286,1,2017-01-12 07:04:18,2017-01-12 07:19:10,2,3.59,1,N,87,87,2,20.82,0.0,0.5,0.0,0.0,0.3,21.62,2.5
8287,1,2017-01-12 07:06:41,2017-01-12 07:20:30,1,0.66,1,N,111,22,2,9.21,1.0,0.5,0.0,0.0,0.3,11.01,2.5
8288,1,2017-01-12 07:07:21,2017-01-12 07:28:27,1,12.83,1,N,28,61,1,44.82,0.0,0.5,7.11,0.0,0.3,52.73,2.5
8289,2,2017-01-12 07:08:55,2017-01-12 07:16:50,1,5.3,1,N,211,78,1,18.28,0.0,0.5,3.83,0.0,0.3,22.91,2.5
8290,2,2017-01-12 07:13:14,2017-01-12 07:47:18,4,3.5,1,N,163,31,1,27.17,0.5,0.5,2.89,0.0,0.3,31.36,0.0
8291,2,2017-01-12 07:15:41,2017-01-12 07:36:55,1,14.79,1,N,5,9,2,52.73,0.0,0.5,0.0,0.0,0.3,53.53,2.5
8292,1,2017-01-12 07:15:58,2017-01-12 07:21:54,2,1.99,1,N,14,86,1,13.42,1.0,0.5,3.2,0.0,0.3,18.42,2.5
8293,1,2017-01-12 07:18:42,2017-01-12 07:36:49,6,3.6,1,N,4,216,2,20.47,1.0,0.5,0.0,0.0,0.3,22.27,2.5
8294,2,2017-01-12 07:28:34,2017-01-12 07:44:01,2,0.93,1,N,25,56,2,10.94,0.0,0.5,0.0,0.0,0.3,11.74,2.5
8295,2,2017-01-12 07:29:12,2017-01-12 07:43:20,1,10.64,1,N,149,145,2,33.24,0.5,0.5,0.0,0.0,0.3,34.54,2.5
8296,2,2017-01-12 07:36:00,2017-01-12 07:41:21,1,4.78,1,N,175,206,1,18.09,1.0,0.5,3.99,0.0,0.3,23.88,0.0
8297,2,2017-01-12 07:36:15,2017-01-12 07:48:15,1,1.72,1,N,79,97,1,11.35,0.0,0.5,1.98,0.0,0.3,14.13,2.5
8298,1,2017-01-12 07:42:26,2017-01-12 07:52:03,1,1.81,1,N,210,4,1,10.9,0.0,0.5,2.08,0.0,0.3,13.78,2.5
8299,2,2017-01-12 07:47:45,2017-01-12 07:58:42,1,5.99,2,N,146,186,2,25.37,0.5,0.5,0.0,6.12,0.3,32.79,0.0
8300,2,2017-01-12 07:47:56,2017-01-12 08:16:14,1,9.28,2,N,36,200,1,42.1,0.0,0.5,9.57,8.0,0.3,60.47,2.5
8301,1,2017-01-12 07:49:15,2017-01-12 07:58:37,1,1.9,1,N,139,88,1,11.27,1.0,0.5,1.62,0.0,0.3,14.69,2.5
8302,2,2017-01-12 07:50:48,2017-01-12 09:00:23,1,5.24,1,N,253,248,1,50.93,0.5,0.5,10.0,0.0,0.3,62.23,2.5
8303,1,2017-01-12 07:50:54,2017-01-12 09:15:50,3,1.45,1,N,119,222,2,46.1,0.5,0.5,0.0,0.0,0.3,47.4,2.5
8304,1,2017-01-12 07:51:47,2017-01-12 08:11:04,1,4.55,1,N,206,65,1,21.91,0.0,0.5,2.99,0.0,0.3,25.7,2.5
8305,1,2017-01-12 07:55:19,2017-01-12 08:01:25,1,2.98,1,N,58,78,2,12.23,0.0,0.5,0.0,0.0,0.3,13.03,2.5
8306,1,2017-01-12 07:57:29,2017-01-12 08:03:35,1,0.84,1,N,60,103,2,7.79,0.5,0.5,0.0,0.0,0.3,9.09,0.0
8307,1,2017-01-12 07:59:15,2017-01-12 08:20:09,2,1.97,1,N,154,99,1,17.35,0.0,0.5,2.77,0.0,0.3,20.92,2.5
8308,1,2017-01-12 08:02:47,2017-01-12 08:15:32,1,5.42,1,N,225,253,1,22.77,0.5,0.5,3.72,0.0,0.3,27.79,0.0
8309,2,2017-01-12 08:04:51,2017-01-12 08:13:52,1,4.14,1,N,16,44,2,17.54,0.0,0.5,0.0,0.0,0.3,18.34,0.0
8310,2,2017-01-12 08:08:07,2017-01-12 08:23:15,1,1.17,1,N,200,195,2,13.93,0.0,0.5,0.0,0.0,0.3,14.73,2.5
8311,1,2017-01-12 08:08:35,2017-01-12 08:14:37,1,1.31,1,N,174,13,1,9.76,0.0,0.5,2.15,0.0,0.3,12.71,2.5
8312,1,2017-01-12 08:09:00,2017-01-12 09:28:32,1,0.81,1,N,56,43,1,42.4,0.0,0.5,8.93,0.0,0.3,52.13,2.5
8313,2,2017-01-12 08:11:20,2017-01-12 08:33:46,2,1.57,1,N,15,111,1,14.69,0.0,0.5,2.2,0.0,0.3,17.69,0.0
8314,1,2017-01-12 08:11:54,2017-01-12 08:59:05,1,3.32,1,N,234,55,1,35.96,0.0,0.5,5.42,0.0,0.3,42.18,2.5
8315,1,2017-01-12 08:13:39,2017-01-12 08:43:04,2,5.08,1,N,18,40,2,30.97,1.0,0.5,0.0,0.0,0.3,32.77,2.5
8316,2,2017-01-12 08:13:49,2017-01-12 08:39:22,3,0.8,1,N,129,22,2,19.22,1.0,0.5,0.0,0.0,0.3,21.02,2.5
8317,2,2017-01-12 08:13:58,2017-01-12 08:22:00,4,3.21,1,N,62,2,1,15.41,0.0,0.5,3.11,0.0,0.3,19.32,2.5
8318,2,2017-01-12 08:14:01,2017-01-12 08:16:23,1,1.26,1,N,80,89,1,6.88,1.0,0.5,1.18,0.0,0.3,9.86,2.5
8319,2,2017-01-12 08:15:08,2017-01-12 08:46:14,1,2.91,1,N,138,177,1,22.03,0.0,0.5,4.25,0.0,0.3,27.08,2.5
8320,1,2017-01-12 08:15:59,2017-01-12 08:31:10,3,11.39,1,N,189,88,1,38.96,0.5,0.5,6.99,0.0,0.3,47.25,2.5
8321,2,2017-01-12 08:16:57,2017-01-12 09:27:16,1,1.17,1,N,91,198,2,39.4,0.5,0.5,0.0,0.0,0.3,40.7,2.5
8322,1,2017-01-12 08:18:44,2017-01-12 08:29:50,1,2.93,1,N,121,192,1,18.68,0.0,0.5,2.04,0.0,0.3,21.52,0.0
8323,1,2017-01-12 08:19:52,2017-01-12 08:35:06,1,0.32,1,N,173,51,2,10.66,0.0,0.5,0.0,0.0,0.3,11.46,2.5
8324,1,2017-01-12 08:20:48,2017-01-12 08:32:39,2,4.36,1,N,251,25,2,20.01,1.0,0.5,0.0,0.0,0.3,21.81,2.5
8325,2,2017-01-12 08:21:56,2017-01-12 09:00:07,1,2.05,1,N,30,82,2,25.62,0.5,0.5,0.0,0.0,0.3,26.92,0.0
8326,1,2017-01-12 08:22:21,2017-01-12 08:25:06,4,6.99,1,N,18,258,1,24.48,1.0,0.5,4.04,0.0,0.3,30.32,2.5
8327,2,2017-01-12 08:22:40,2017-01-12 08:42:28,3,2.5,1,N,184,260,1,17.6,0.0,0.5,3.0,0.0,0.3,21.4,0.0
8328,2,2017-01-12 08:22:58,2017-01-12 08:32:28,1,4.3,1,N,124,247,2,19.14,0.0,0.5,0.0,0.0,0.3,19.94,2.5
8329,2,2017-01-12 08:23:00,2017-01-12 08:38:48,2,12.2,1,N,41,173,1,39.01,1.0,0.5,5.61,0.0,0.3,46.42,2.5
8330,2,2017-01-12 08:25:10,2017-01-12 09:09:45,1,4.64,1,N,152,220,1,33.7,0.5,0.5,6.55,0.0,0.3,41.55,0.0
8331,2,2017-01-12 08:27:00,2017-01-12 08:34:05,1,4.86,1,N,156,42,1,17.42,0.5,0.5,2.75,0.0,0.3,21.47,2.5
8332,2,2017-01-12 08:27:44,2017-01-12 08:34:43,2,7.15,1,N,160,72,3,24.23,1.0,0.5,0.0,0.0,0.3,26.03,2.5
8333,1,2017-01-12 08:28:03,2017-01-12 09:24:04,1,3.85,1,N,225,135,1,40.03,0.0,0.5,6.45,0.0,0.3,47.28,2.5
8334,2,2017-01-12 08:33:01,2017-01-12 08:44:44,1,1.65,3,N,197,101,1,10.9,0.0,0.5,2.6,6.12,0.3,20.42,2.5
8335,2,2017-01-12 08:33:04,2017-01-12 08:43:24,1,0.43,1,N,6,261,1,9.78,1.0,0.5,2.31,0.0,0.3,13.89,2.5
8336,2,2017-01-12 08:36:57,2017-01-12 08:47:24,1,1.82,1,N,186,164,1,11.92,0.5,0.5,2.65,0.0,0.3,15.87,2.5
8337,2,2017-01-12 08:37:28,2017-01-12 08:42:14,1,4.72,1,N,99,28,1,16.76,0.0,0.5,2.21,0.0,0.3,19.77,2.5
8338,2,2017-01-12 08:40:38,2017-01-12 09:25:19,1,2.1,1,N,202,166,1,27.85,0.0,0.5,3.66,0.0,0.3,32.31,2.5
8339,2,2017-01-12 08:40:58,2017-01-12 09:22:10,1,2.52,1,N,106,190,1,29.99,1.0,0.5,7.06,0.0,0.3,38.85,0.0
8340,2,2017-01-12 08:41:01,2017-01-12 08:45:29,3,2.45,1,N,131,143,1,13.68,0.0,0.5,2.08,0.0,0.3,16.56,2.5
8341,2,2017-01-12 08:44:08,2017-01-12 08:55:56,3,1.92,1,N,129,78,1,13.35,0.0,0.5,3.19,0.0,0.3,17.34,2.5
8342,1,2017-01-12 08:51:03,2017-01-12 08:56:03,1,4.77,1,N,33,107,1,16.9,0.5,0.5,3.8,0.0,0.3,22.0,2.5
8343,2,2017-01-12 08:52:48,2017-01-12 09:19:12,1,4.42,1,N,96,240,1,24.37,0.0,0.5,6.0,0.0,0.3,31.17,2.5
8344,2,2017-01-12 08:54:18,2017-01-12 09:17:07,1,2.65,1,N,120,138,1,21.18,0.0,0.5,4.8,0.0,0.3,26.78,2.5
8345,2,2017-01-12 08:56:23,2017-01-12 09:03:51,1,4.93,1,N,39,48,2,18.91,0.0,0.5,0.0,0.0,0.3,19.71,2.5
8346,2,2017-01-12 08:57:32,2017-01-12 09:08:32,1,3.01,1,N,3,189,1,13.46,0.5,0.5,2.18,0.0,0.3,16.94,2.5
8347,1,2017-01-12 08:59:16,2017-01-12 09:37:58,1,3.21,1,N,202,65,1,29.9,0.5,0.5,6.64,0.0,0.3,37.84,2.5
8348,2,2017-01-12 08:59:19,2017-01-12 09:12:55,6,2.23,2,N,220,158,1,17.74,0.5,0.5,2.57,5.76,0.3,27.37,0.0
8349,2,2017-01-12 09:03:03,2017-01-12 09:12:45,1,2.12,5,N,147,210,1,11.76,0.0,0.5,1.2,0.0,0.3,13.76,0.0
8350,2,2017-01-12 09:04:00,2017-01-12 09:33:34,1,2.03,1,N,171,168,2,23.32,0.0,0.5,0.0,0.0,0.3,24.12,2.5
8351,1,2017-01-12 09:05:02,2017-01-12 09:20:53,2,2.62,1,N,188,25,1,18.17,0.0,0.5,3.65,0.0,0.3,22.62,2.5
8352,2,2017-01-12 09:05:05,2017-01-12 09:42:01,1,4.28,1,N,237,133,3,31.82,0.0,0.5,0.0,0.0,0.3,32.62,2.5
8353,2,2017-01-12 09:09:12,2017-01-12 09:38:33,1,1.98,1,N,194,179,1,23.84,0.5,0.5,3.43,0.0,0.3,28.57,0.0
8354,1,2017-01-12 09:10:32,2017-01-12 09:34:13,1,3.0,1,N,25,72,1,21.87,0.5,0.5,3.24,0.0,0.3,26.41,2.5
8355,1,2017-01-12 09:17:16,2017-01-12 09:25:21,1,6.78,1,N,60,261,1,22.85,0.0,0.5,4.98,0.0,0.3,28.63,2.5
8356,1,2017-01-12 09:17:23,2017-01-12 09:55:32,1,6.57,1,N,166,84,1,36.46,1.0,0.5,7.03,0.0,0.3,45.29,2.5
8357,2,2017-01-12 09:20:04,2017-01-12 09:35:08,5,1.35,5,N,29,64,1,15.72,0.0,0.5,3.09,0.0,0.3,19.61,2.5
8358,1,2017-01-12 09:20:13,2017-01-12 09:36:03,1,17.32,1,N,144,241,1,53.09,0.0,0.5,7.99,0.0,0.3,61.88,2.5
8359,1,2017-01-12 09:22:16,2017-01-12 09:27:30,1,4.67,1,N,230,189,1,19.27,0.5,0.5,3.85,0.0,0.3,24.42,2.5
8360,2,2017-01-12 09:22:59,2017-01-12 09:32:19,3,2.01,1,N,134,167,1,12.09,0.0,0.5,2.13,0.0,0.3,15.02,2.5
8361,1,2017-01-12 09:23:28,2017-01-12 09:31:20,1,0.71,1,N,11,214,1,7.58,0.5,0.5,1.5,0.0,0.3,10.38,2.5
8362,1,2017-01-12 09:26:52,2017-01-12 09:48:19,1,5.59,1,N,184,208,1,27.58,0.5,0.5,5.85,0.0,0.3,34.73,0.0
8363,2,2017-01-12 09:28:31,2017-01-12 09:56:46,1,3.97,1,N,158,75,1,27.08,0.0,0.5,2.87,0.0,0.3,30.75,2.5
8364,2,2017-01-12 09:30:34,2017-01-12 09:42:57,1,1.45,1,N,148,228,1,14.6,0.0,0.5,2.33,0.0,0.3,17.73,2.5
8365,2,2017-01-12 09:34:31,2017-01-12 09:51:06,1,3.15,1,N,251,190,2,16.82,0.0,0.5,0.0,0.0,0.3,17.62,2.5
8366,1,2017-01-12 09:34:51,2017-01-12 09:49:10,2,1.01,1,N,237,10,1,14.34,0.5,0.5,2.7,0.0,0.3,18.34,0.0
8367,2,2017-01-12 09:42:26,2017-01-12 10:34:05,2,1.04,1,N,46,19,1,31.84,0.0,0.5,3.86,0.0,0.3,36.5,2.5
8368,2,2017-01-12 09:51:36,2017-01-12 09:54:32,1,2.32,1,N,195,186,1,10.2,1.0,0.5,1.57,0.0,0.3,13.57,2.5
8369,1,2017-01-12 09:51:59,2017-01-12 09:58:59,1,2.45,1,N,254,254,1,9.46,0.0,0.5,1.05,0.0,0.3,11.31,2.5
8370,1,2017-01-12 09:52:13,2017-01-12 10:04:26,5,8.88,1,N,255,225,1,29.59,0.0,0.5,5.53,0.0,0.3,35.92,2.5
8371,1,2017-01-12 09:54:20,2017-01-12 10:13:04,1,2.91,1,N,254,5,1,18.28,0.0,0.5,3.17,0.0,0.3,22.25,2.5
8372,1,2017-01-12 09:57:54,2017-01-12 10:08:30,1,2.06,1,N,34,255,2,12.83,0.0,0.5,0.0,0.0,0.3,13.63,2.5
8373,2,2017-01-12 09:58:27,2017-01-12 10:03:14,1,1.67,1,N,242,105,1,9.44,0.5,0.5,1.42,0.0,0.3,12.16,2.5
8374,2,2017-01-12 09:59:10,2017-01-12 10:23:00,1,3.55,1,N,225,128,1,25.4,0.0,0.5,6.32,0.0,0.3,32.52,2.5
8375,1,2017-01-12 10:07:36,2017-01-12 10:56:37,1,0.45,1,N,114,6,1,31.07,0.5,0.5,7.53,0.0,0.3,39.9,2.5
8376,1,2017-01-12 10:07:45,2017-01-12 10:12:45,1,3.15,1,N,197,95,2,12.27,0.5,0.5,0.0,0.0,0.3,13.57,0.0
8377,1,2017-01-12 10:09:35,2017-01-12 10:29:21,4,10.59,1,N,122,51,2,38.39,0.0,0.5,0.0,0.0,0.3,39.19,0.0
8378,2,2017-01-12 10:11:07,2017-01-12 10:44:15,1,6.15,1,Y,217,189,1,36.38,0.0,0.5,9.09,0.0,0.3,46.27,2.5
8379,1,2017-01-12 10:15:19,2017-01-12 10:35:57,1,14.04,1,N,265,107,1,46.38,0.5,0.5,11.07,0.0,0.3,58.75,2.5
8380,2,2017-01-12 10:15:33,2017-01-12 10:47:03,1,1.72,1,N,28,39,2,22.12,0.0,0.5,0.0,0.0,0.3,22.92,2.5
8381,1,2017-01-12 10:16:18,2017-01-12 10:27:50,1,4.1,1,N,143,22,2,17.3,1.0,0.5,0.0,0.0,0.3,19.1,0.0
8382,2,2017-01-12 10:17:36,2017-01-12 10:25:41,1,2.56,1,N,176,116,1,12.98,0.5,0.5,2.97,0.0,0.3,17.25,0.0
8383,2,2017-01-12 10:27:11,2017-01-12 11:04:41,1,7.23,1,N,222,72,1,40.19,0.5,0.5,7.05,0.0,0.3,48.54,2.5
8384,1,2017-01-12 10:27:12,2017-01-12 10:46:43,1,2.7,1,N,138,40,2,18.88,1.0,0.5,0.0,0.0,0.3,20.68,2.5
8385,2,2017-01-12 10:28:18,2017-01-12 10:45:28,1,6.47,1,N,235,56,1,25.78,0.0,0.5,4.2,0.0,0.3,30.78,2.5
8386,2,2017-01-12 10:28:38,2017-01-12 10:46:24,1,1.4,2,N,30,110,1,17.01,1.0,0.5,2.96,5.76,0.3,27.53,2.5
8387,1,2017-01-12 10:29:40,2017-01-12 10:35:04,1,2.59,1,N,134,55,1,10.87,0.5,0.5,2.34,0.0,0.3,14.51,2.5
8388,2,2017-01-12 10:30:21,2017-01-12 10:39:53,1,2.3,1,N,223,126,1,10.44,0.5,0.5,2.19,0.0,0.3,13.93,2.5
8389,1,2017-01-12 10:35:09,2017-01-12 10:52:10,1,7.25,1,N,233,163,1,30.13,0.5,0.5,6.04,0.0,0.3,37.47,2.5
8390,2,2017-01-12 10:36:00,2017-01-12 11:26:18,1,1.38,1,N,44,89,2,31.21,0.5,0.5,0.0,0.0,0.3,32.51,0.0
8391,1,2017-01-12 10:36:43,2017-01-12 10:43:47,2,2.04,6,N,106,255,1,10.1,0.0,0.5,1.07,0.0,0.3,11.97,2.5
8392,2,2017-01-12 10:38:11,2017-01-12 10:47:13,1,2.51,1,N,20,62,1,12.37,0.5,0.5,1.7,0.0,0.3,15.37,0.0
8393,2,2017-01-12 10:42:08,2017-01-12 11:04:44,1,0.71,1,N,208,217,1,15.22,0.5,0.5,3.47,0.0,0.3,19.99,2.5
8394,2,2017-01-12 10:43:55,2017-01-12 10:46:42,1,2.31,1,N,69,6,1,10.46,1.0,0.5,2.49,0.0,0.3,14.75,2.5
8395,2,2017-01-12 10:44:53,2017-01-12 10:57:55,4,3.09,1,N,153,176,1,17.74,0.0,0.5,3.75,0.0,0.3,22.29,2.5
8396,2,2017-01-12 10:44:59,2017-01-12 10:51:20,1,9.34,1,N,179,185,1,29.68,0.5,0.5,4.11,0.0,0.3,35.09,0.0
8397,1,2017-01-12 10:46:25,2017-01-12 11:54:03,1,2.28,1,N,170,5,2,41.55,0.5,0.5,0.0,0.0,0.3,42.85,0.0
8398,2,2017-01-12 10:46:35,2017-01-12 11:12:42,1,2.61,1,N,101,124,2,23.04,0.5,0.5,0.0,0.0,0.3,24.34,2.5
8399,2,2017-01-12 10:47:45,2017-01-12 10:55:35,1,1.89,1,N,143,41,1,8.66,0.0,0.5,1.36,0.0,0.3,10.82,2.5
8400,2,2017-01-12 10:49:34,2017-01-12 11:05:25,1,2.01,1,N,255,127,1,12.41,0.0,0.5,2.85,0.0,0.3,16.06,2.5
8401,2,2017-01-12 10:51:17,2017-01-12 10:58:53,1,2.31,5,N,75,254,1,9.41,1.0,0.5,2.06,0.0,0.3,13.27,2.5
8402,2,2017-01-12 10:54:08,2017-01-12 11:01:22,1,2.69,1,N,55,46,1,14.45,0.0,0.5,2.69,0.0,0.3,17.94,2.5
8403,2,2017-01-12 10:58:12,2017-01-12 11:04:18,2,3.7,1,N,91,90,1,12.69,0.0,0.5,2.92,0.0,0.3,16.41,0.0
8404,2,2017-01-12 11:01:07,2017-01-12 11:10:17,1,4.56,1,N,146,222,1,16.63,0.5,0.5,2.15,0.0,0.3,20.08,2.5
8405,1,2017-01-12 11:03:01,2017-01-12 11:22:44,1,2.16,1,N,112,191,1,16.53,0.0,0.5,2.59,0.0,0.3,19.92,2.5
8406,1,2017-01-12 11:03:39,2017-01-12 11:38:15,2,3.38,1,N,215,146,4,27.72,1.0,0.5,0.0,0.0,0.3,29.52,2.5
8407,1,2017-01-12 11:04:28,2017-01-12 11:11:33,1,2.06,1,N,188,74,1,10.95,0.0,0.5,2.67,0.0,0.3,14.42,2.5
8408,2,2017-01-12 11:06:30,2017-01-12 11:14:17,1,1.67,1,N,94,34,2,11.23,0.0,0.5,0.0,0.0,0.3,12.03,2.5
8409,1,2017-01-12 11:18:27,2017-01-12 12:31:05,1,7.16,1,N,209,252,2,58.54,0.0,0.5,0.0,0.0,0.3,59.34,2.5
8410,1,2017-01-12 11:20:53,2017-01-12 11:37:21,1,2.9,1,N,47,239,2,21.18,0.5,0.5,0.0,0.0,0.3,22.48,2.5
8411,2,2017-01-12 11:20:54,2017-01-12 11:33:02,1,1.9,1,N,88,252,1,14.63,0.0,0.5,1.83,0.0,0.3,17.26,2.5
8412,1,2017-01-12 11:22:17,2017-01-12 11:30:39,1,3.53,1,N,105,69,1,13.8,0.5,0.5,1.47,0.0,0.3,16.57,0.0
8413,2,2017-01-12 11:25:35,2017-01-12 11:35:02,3,6.55,1,N,103,203,1,23.26,0.0,0.5,4.08,0.0,0.3,28.14,2.5
8414,1,2017-01-12 11:26:08,2017-01-12 11:41:38,2,1.89,1,N,11,107,2,16.1,1.0,0.5,0.0,0.0,0.3,17.9,2.5
8415,1,2017-01-12 11:26:48,2017-01-12 12:00:18,1,3.83,1,N,116,152,1,27.61,0.0,0.5,3.93,0.0,0.3,32.34,2.5
8416,2,2017-01-12 11:32:09,2017-01-12 11:39:00,2,4.39,1,N,206,219,1,16.72,0.0,0.5,1.78,0.0,0.3,19.3,0.0
8417,2,2017-01-12 11:39:52,2017-01-12 11:52:31,2,3.29,1,N,103,205,1,16.9,0.0,0.5,3.06,0.0,0.3,20.76,2.5
8418,2,2017-01-12 11:44:17,2017-01-12 12:36:41,1,2.89,1,N,254,188,1,34.78,0.0,0.5,7.87,0.0,0.3,43.45,2.5
8419,1,2017-01-12 11:45:47,2017-01-12 11:50:54,1,11.33,1,N,222,152,1,33.4,0.0,0.5,8.17,0.0,0.3,42.37,2.5
8420,2,2017-01-12 11:46:40,2017-01-12 12:23:01,3,2.25,1,N,70,60,3,26.81,0.0,0.5,0.0,0.0,0.3,27.61,2.5
8421,1,2017-01-12 11:51:15,2017-01-12 12:56:25,1,2.77,1,N,151,10,2,42.68,1.0,0.5,0.0,0.0,0.3,44.48,2.5
8422,1,2017-01-12 11:52:07,2017-01-12 12:07:33,1,2.12,1,N,81,19,2,14.17,0.0,0.5,0.0,0.0,0.3,14.97,2.5
8423,1,2017-01-12 11:52:46,2017-01-12 12:30:26,1,3.87,1,N,120,74,1,31.09,0.0,0.5,5.32,0.0,0.3,37.21,2.5
8424,1,2017-01-12 11:53:19,2017-01-12 11:57:14,1,0.88,1,N,71,43,1,6.25,0.5,0.5,1.05,0.0,0.3,8.6,0.0
8425,1,2017-01-12 11:54:05,2017-01-12 12:06:31,1,6.55,1,N,123,50,1,24.86,0.5,0.5,4.06,0.0,0.3,30.22,0.0
8426,1,2017-01-12 11:54:17,2017-01-12 12:26:12,3,1.08,1,N,50,265,1,22.29,0.0,0.5,4.29,0.0,0.3,27.38,2.5
8427,2,2017-01-12 11:54:25,2017-01-12 11:59:52,1,4.0,1,N,53,68,1,14.32,1.0,0.5,3.37,0.0,0.3,19.49,2.5
8428,1,2017-01-12 11:55:36,2017-01-12 12:33:03,1,1.87,1,N,69,146,1,26.36,0.5,0.5,6.08,0.0,0.3,33.74,2.5
8429,1,2017-01-12 12:04:03,2017-01-12 13:31:49,1,9.71,1,N,51,95,1,71.11,0.0,0.5,7.42,0.0,0.3,79.33,2.5
8430,1,2017-01-12 12:05:08,2017-01-12 12:14:08,1,3.61,1,N,84,43,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8,2.5
8431,2,2017-01-12 12:05:36,2017-01-12 12:30:49,1,0.49,1,N,188,200,1,16.63,0.5,0.5,3.5,0.0,0.3,21.43,2.5
8432,1,2017-01-12 12:10:24,2017-01-12 12:39:50,4,2.45,1,N,9,156,2,22.68,0.5,0.5,0.0,0.0,0.3,23.98,2.5
8433,2,2017-01-12 12:13:14,2017-01-12 12:59:21,1,4.02,1,N,48,212,1,35.96,1.0,0.5,8.14,0.0,0.3,45.9,2.5
8434,2,2017-01-12 12:14:19,2017-01-12 12:21:03,1,2.32,1,N,90,197,1,9.67,1.0,0.5,2.35,0.0,0.3,13.82,2.5
8435,1,2017-01-12 12:16:38,2017-01-12 12:26:07,2,1.35,1,N,246,110,3,11.13,0.0,0.5,0.0,0.0,0.3,11.93,0.0
8436,2,2017-01-12 12:18:17,2017-01-12 12:41:51,1,0.4,1,N,60,92,1,16.38,0.0,0.5,1.93,0.0,0.3,19.11,0.0
8437,1,2017-01-12 12:21:59,2017-01-12 12:37:58,1,12.38,1,N,2,242,2,43.86,0.5,0.5,0.0,0.0,0.3,45.16,2.5
8438,2,2017-01-12 12:26:19,2017-01-12 13:20:01,1,21.3,1,N,247,96,2,82.21,0.5,0.5,0.0,0.0,0.3,83.51,2.5
8439,1,2017-01-12 12:27:39,2017-01-12 12:39:45,1,1.33,1,N,184,173,1,12.32,1.0,0.5,2.8,0.0,0.3,16.92,2.5
8440,1,2017-01-12 12:28:49,2017-01-12 12:39:57,1,3.49,1,N,240,129,2,16.44,1.0,0.5,0.0,0.0,0.3,18.24,2.5
8441,1,2017-01-12 12:30:24,2017-01-12 12:49:49,2,2.04,1,N,152,142,1,20.11,0.0,0.5,3.15,0.0,0.3,24.06,2.5
8442,2,2017-01-12 12:32:42,2017-01-12 12:51:48,1,6.15,1,N,179,47,1,27.42,0.5,0.5,3.79,0.0,0.3,32.51,2.5
